Id,SalePrice
1805,131515.0
1806,109280.4
1807,171480.0
1808,137300.0
1809,138747.5
1810,157760.0
1811,109330.0
1812,119200.0
1813,111300.0
1814,91100.0
1815,50431.1
1816,104080.0
1817,123960.0
1818,145850.0
1819,107445.4
1820,59520.0
1821,111290.0
1822,167637.5
1823,56020.0
1824,116720.0
1825,164390.0
1826,103130.0
1827,114163.0
1828,147250.0
1829,112700.0
1830,155960.0
1831,169790.0
1832,114190.0
1833,155130.0
1834,126790.0
1835,175900.0
1836,143670.0
1837,91390.0
1838,146590.4
1839,85390.0
1840,164250.0
1841,137575.0
1842,98500.0
1843,152245.0
1844,145150.0
1845,149939.6
1846,151690.0
1847,159271.9
1848,61043.3
1849,131220.0
1850,135450.0
1851,171720.0
1852,133012.5
1853,132686.4
1854,156490.0
1855,161673.5
1856,209400.0
1857,183094.0
1858,145169.2
1859,130364.8
1860,151420.0
1861,130364.8
1862,268240.0
1863,259290.0
1864,259290.0
1865,373615.5
1866,334038.2
1867,259535.2
1868,295006.1
1869,193584.5
1870,244845.5
1871,244788.4
1872,170068.5
1873,228710.0
1874,139690.0
1875,209670.0
1876,200990.0
1877,189040.0
1878,218290.0
1879,129150.0
1880,131801.0
1881,229667.0
1882,261652.6
1883,205840.0
1884,230667.8
1885,246464.4
1886,287300.0
1887,188010.0
1888,261362.0
1889,170997.9
1890,129115.0
1891,146000.0
1892,118200.0
1893,122667.5
1894,134846.4
1895,140200.0
1896,135180.0
1897,120980.0
1898,90040.0
1899,143630.0
1900,122450.0
1901,164900.0
1902,129220.0
1903,216440.0
1904,143150.0
1905,185890.0
1906,169950.0
1907,203390.0
1908,120896.0
1909,138920.0
1910,128450.0
1911,190650.0
1912,274075.0
1913,139970.0
1914,67700.0
1915,266305.4
1916,74580.0
1917,263821.3
1918,143750.0
1919,163230.0
1920,168140.0
1921,397931.8
1922,335155.5
1923,194850.0
1924,225900.0
1925,232558.7
1926,372898.1
1927,145270.0
1928,165314.0
1929,129690.0
1930,141195.0
1931,137800.0
1932,140723.5
1933,166190.0
1934,183700.0
1935,169767.5
1936,183990.0
1937,189670.0
1938,169004.0
1939,270450.0
1940,209300.0
1941,181300.0
1942,190600.0
1943,211800.0
1944,297352.6
1945,331898.7
1946,163300.0
1947,308310.0
1948,159240.0
1949,236250.0
1950,184300.0
1951,207530.0
1952,230150.0
1953,168528.5
1954,191690.0
1955,137015.0
1956,279900.0
1957,175250.0
1958,313264.3
1959,147190.0
1960,120780.0
1961,122118.3
1962,96550.0
1963,104400.0
1964,113300.0
1965,137200.0
1966,143354.0
1967,246381.2
1968,388503.0
1969,365498.2
1970,426198.4
1971,417827.3
1972,349146.2
1973,292789.1
1974,294651.3
1975,466217.4
1976,249472.8
1977,329914.5
1978,353958.0
1979,335149.9
1980,190340.0
1981,341502.2
1982,222400.0
1983,222400.0
1984,157255.2
1985,187868.0
1986,201413.4
1987,187254.0
1988,183960.0
1989,185800.0
1990,218022.5
1991,197336.4
1992,207630.0
1993,174669.0
1994,250875.0
1995,183500.0
1996,266360.0
1997,349033.6
1998,315705.0
1999,262220.0
2000,317128.6
2001,265850.0
2002,236167.0
2003,282778.1
2004,287277.5
2005,239840.0
2006,215595.6
2007,275493.1
2008,189643.4
2009,199340.0
2010,183183.5
2011,132075.0
2012,183947.4
2013,177460.0
2014,184720.0
2015,183363.5
2016,196760.0
2017,206590.0
2018,129700.0
2019,109206.6
2020,116400.0
2021,103766.6
2022,185428.5
2023,160315.0
2024,251650.0
2025,409207.6
2026,170441.7
2027,152846.36000000002
2028,166869.4
2029,174070.0
2030,291710.0
2031,280170.0
2032,312220.0
2033,280520.0
2034,161447.6
2035,211660.0
2036,215893.5
2037,215893.5
2038,368726.6
2039,220250.0
2040,404866.5
2041,294070.0
2042,208490.0
2043,153450.0
2044,173580.0
2045,217470.0
2046,140140.0
2047,159150.0
2048,136438.3
2049,141440.0
2050,135070.0
2051,108790.0
2052,142085.0
2053,143300.0
2054,67621.1
2055,148350.0
2056,139490.0
2057,129490.0
2058,214250.0
2059,132670.0
2060,160990.0
2061,166040.0
2062,140245.0
2063,105890.0
2064,140145.0
2065,135800.0
2066,185080.0
2067,134550.0
2068,152040.0
2069,84321.1
2070,122800.0
2071,82380.0
2072,151570.0
2073,140290.0
2074,158100.0
2075,142540.0
2076,114780.0
2077,146035.0
2078,131030.0
2079,138935.0
2080,121650.0
2081,125740.0
2082,144850.0
2083,144440.0
2084,119970.0
2085,143885.0
2086,143434.8333333333
2087,145807.5
2088,112335.0
2089,91536.3
2090,137151.5
2091,120572.5
2092,132570.0
2093,146328.7
2094,120330.0
2095,155580.0
2096,104050.0
2097,104180.0
2098,158320.0
2099,54752.2
2100,111930.0
2101,124437.5
2102,133690.8
2103,117990.0
2104,123980.0
2105,135380.0
2106,98567.6
2107,253250.0
2108,133030.0
2109,129347.5
2110,127760.5
2111,151050.0
2112,141560.0
2113,107065.0
2114,111240.0
2115,148810.0
2116,117850.0
2117,156270.0
2118,120790.0
2119,103220.0
2120,108870.0
2121,97950.0
2122,53970.0
2123,98200.0
2124,178000.0
2125,129940.0
2126,164070.0
2127,158980.0
2128,140790.4
2129,102600.0
2130,148965.0
2131,160180.0
2132,136447.5
2133,132380.0
2134,128040.0
2135,117390.0
2136,102065.0
2137,125752.5
2138,145790.0
2139,152290.0
2140,144780.0
2141,140750.0
2142,142162.5
2143,147090.0
2144,123945.0
2145,138880.0
2146,143800.0
2147,140550.0
2148,131300.0
2149,143220.0
2150,225340.0
2151,104470.0
2152,171800.0
2153,142790.0
2154,114560.0
2155,126050.0
2156,257175.0
2157,217375.0
2158,237865.0
2159,193090.0
2160,168847.9
2161,260793.1
2162,472021.4
2163,343269.6
2164,274507.2
2165,168940.0
2166,143165.0
2167,193138.0
2168,207090.0
2169,188470.0
2170,231300.0
2171,146390.0
2172,156350.0
2173,171764.0
2174,224579.9
2175,321400.4
2176,313193.4
2177,270155.0
2178,223450.0
2179,144198.3333333333
2180,197350.0
2181,198630.0
2182,225549.8
2183,191092.9
2184,141430.0
2185,130570.0
2186,140050.0
2187,153490.0
2188,159450.0
2189,189614.0
2190,85740.0
2191,85740.0
2192,87765.0
2193,110690.0
2194,120180.0
2195,112315.0
2196,102590.0
2197,98257.5
2198,147650.0
2199,170330.0
2200,126250.0
2201,132424.5
2202,211900.0
2203,150270.0
2204,176870.0
2205,99800.0
2206,140500.0
2207,248765.0
2208,220890.0
2209,176034.0
2210,120896.0
2211,120695.0
2212,122000.0
2213,119140.0
2214,142900.0
2215,111755.0
2216,135480.0
2217,89040.0
2218,93340.4
2219,66047.6
2220,53921.1
2221,267455.4
2222,223399.8
2223,225312.5
2224,233865.6
2225,132640.0
2226,174940.0
2227,179670.0
2228,258381.3
2229,242890.2
2230,171058.5
2231,208983.8
2232,194310.0
2233,186378.5
2234,263780.0
2235,194235.0
2236,317521.1
2237,372979.3
2238,206567.8
2239,128350.0
2240,166560.0
2241,134125.0
2242,128770.0
2243,149965.0
2244,90450.0
2245,85100.0
2246,149425.0
2247,117250.0
2248,123540.0
2249,127790.0
2250,138650.0
2251,105738.7
2252,169300.0
2253,168928.0
2254,179120.0
2255,184300.0
2256,178540.0
2257,202110.0
2258,179240.0
2259,179310.0
2260,163600.0
2261,201000.0
2262,217550.0
2263,307788.3
2264,475618.5
2265,162990.0
2266,297586.1
2267,391700.0
2268,402511.8
2269,172385.0
2270,175538.5
2271,213200.0
2272,196090.0
2273,165385.0
2274,176750.0
2275,162060.0
2276,150880.0
2277,168700.0
2278,159090.0
2279,120930.0
2280,124160.0
2281,180900.0
2282,179860.0
2283,100940.0
2284,113400.0
2285,134894.0
2286,122388.3
2287,327091.6
2288,295312.4
2289,386186.1
2290,415938.0
2291,303964.1
2292,385879.3
2293,440952.6
2294,413849.4
2295,449395.9
2296,329591.3
2297,301235.1
2298,347095.0
2299,338858.8
2300,325560.0
2301,282025.0
2302,224584.0
2303,295230.0
2304,271309.4
2305,182707.5
2306,182707.5
2307,184639.0
2308,233612.2
2309,290336.1
2310,234500.0
2311,180839.5
2312,186370.0
2313,179082.0
2314,170173.0
2315,170655.0
2316,201381.0
2317,179556.5
2318,172095.9
2319,178673.8
2320,178826.8
2321,259368.3
2322,167308.9
2323,171000.0
2324,171152.0
2325,221434.0
2326,173890.5
2327,218022.5
2328,224085.0
2329,183500.0
2330,182000.0
2331,344562.4
2332,396685.8
2333,330608.1
2334,277900.0
2335,262360.0
2336,302650.0
2337,188585.0
2338,252455.6
2339,247620.0
2340,373998.1
2341,220224.0
2342,234450.0
2343,222061.8
2344,260080.6
2345,263027.7
2346,217795.6
2347,189986.3
2348,238694.7
2349,173194.0
2350,288274.4
2351,237550.0
2352,301971.6
2353,254789.0
2354,129120.0
2355,144033.4
2356,151340.0
2357,217400.0
2358,207665.0
2359,120089.0
2360,122600.0
2361,133310.0
2362,279900.0
2363,135775.0
2364,148880.0
2365,219406.1
2366,201800.0
2367,244752.8
2368,183377.9
2369,230712.8
2370,169930.0
2371,176980.0
2372,194565.0
2373,249621.7
2374,325497.0
2375,239890.0
2376,236150.0
2377,377433.7
2378,151295.0
2379,174790.0
2380,147600.0
2381,153000.0
2382,185090.0
2383,220025.0
2384,228092.5
2385,152450.0
2386,139280.0
2387,133615.0
2388,103650.0
2389,130695.0
2390,142190.0
2391,129268.3
2392,130580.0
2393,148400.0
2394,137530.0
2395,193065.0
2396,156900.0
2397,210820.0
2398,124740.0
2399,67931.1
2400,61771.1
2401,122010.0
2402,134162.5
2403,146600.0
2404,154735.0
2405,152900.0
2406,134950.0
2407,129000.0
2408,134290.0
2409,146000.0
2410,159500.0
2411,117950.0
2412,145892.5
2413,145050.0
2414,134290.0
2415,140650.0
2416,132325.0
2417,129240.0
2418,130130.0
2419,123350.0
2420,128675.0
2421,146102.5
2422,125075.0
2423,103347.6
2424,172540.0
2425,183050.0
2426,118295.2
2427,151137.5
2428,157640.0
2429,124740.0
2430,125670.0
2431,105450.0
2432,132680.0
2433,145800.0
2434,146035.0
2435,151450.0
2436,111230.0
2437,103566.6
2438,120316.0
2439,130536.0
2440,126640.0
2441,98340.0
2442,101575.0
2443,118620.0
2444,132680.0
2445,94385.2
2446,103867.6
2447,248488.0
2448,157858.7
2449,91490.0
2450,156760.0
2451,114720.0
2452,211190.0
2453,106190.0
2454,125553.5
2455,119037.5
2456,132770.0
2457,121250.0
2458,100660.0
2459,112600.0
2460,120600.0
2461,109250.0
2462,129740.0
2463,102000.0
2464,192520.0
2465,146707.5
2466,123890.0
2467,133530.0
2468,99980.0
2469,95540.0
2470,186850.0
2471,220800.0
2472,185000.0
2473,117275.0
2474,107620.0
2475,243370.0
2476,106385.4
2477,124238.3
2478,153440.0
2479,103340.0
2480,153240.0
2481,131640.0
2482,127180.0
2483,119750.0
2484,128770.0
2485,114228.3
2486,148235.0
2487,176150.0
2488,139180.0
2489,158700.0
2490,148150.0
2491,99460.0
2492,186450.0
2493,158504.0
2494,164530.4
2495,109600.0
2496,252150.0
2497,138985.0
2498,113358.3
2499,108255.0
2500,133276.4
2501,144285.0
2502,141050.0
2503,108010.0
2504,205450.0
2505,212330.0
2506,274030.1
2507,365018.5
2508,266364.0
2509,224917.0
2510,247102.2
2511,188728.4
2512,230915.0
2513,225417.8
2514,303433.7
2515,141345.0
2516,158607.0
2517,137080.0
2518,123870.0
2519,230800.0
2520,208480.0
2521,194850.0
2522,211623.7
2523,130800.0
2524,142640.0
2525,151880.0
2526,147525.0
2527,121150.0
2528,135275.0
2529,125148.3
2530,116740.0
2531,221565.0
2532,247737.7
2533,208180.0
2534,247060.0
2535,295270.0
2536,238562.5
2537,235692.2
2538,185164.0
2539,188230.0
2540,179967.0
2541,173951.0
2542,168234.0
2543,128840.0
2544,132215.0
2545,141800.0
2546,141670.0
2547,138100.0
2548,150926.4
2549,163793.9
2550,633245.1
2551,147315.0
2552,127366.0
2553,85740.0
2554,125430.0
2555,114850.0
2556,99760.0
2557,112560.0
2558,132970.0
2559,129938.7
2560,126790.4
2561,121540.0
2562,134510.0
2563,150369.0
2564,159400.0
2565,139450.0
2566,149480.0
2567,125650.0
2568,184450.0
2569,192800.0
2570,120896.0
2571,188540.0
2572,198900.0
2573,207415.0
2574,350299.1
2575,125740.0
2576,140150.0
2577,143380.0
2578,98960.0
2579,68200.0
2580,149408.7
2581,128390.0
2582,111600.0
2583,263156.1
2584,168598.5
2585,188307.9
2586,183235.0
2587,201880.0
2588,146975.0
2589,149800.0
2590,203590.0
2591,202828.5
2592,220833.5
2593,257540.0
2594,181570.0
2595,220350.0
2596,340437.3
2597,199790.0
2598,268715.0
2599,337416.6
2600,139218.2
2601,139036.66666666666
2602,79200.0
2603,83700.0
2604,83540.0
2605,83450.0
2606,146000.0
2607,177078.5
2608,188514.0
2609,164140.0
2610,115660.0
2611,141565.0
2612,153390.0
2613,123800.0
2614,131125.0
2615,154300.0
2616,134150.0
2617,162780.0
2618,180100.0
2619,191600.0
2620,182660.0
2621,188275.0
2622,200515.0
2623,250075.0
2624,247598.3
2625,373646.5
2626,157940.0
2627,201000.0
2628,353038.3
2629,433867.3
2630,337528.5
2631,425322.7
2632,353038.3
2633,309400.0
2634,364166.3
2635,150210.0
2636,190440.0
2637,158800.0
2638,245962.5
2639,185290.0
2640,155200.0
2641,115910.0
2642,188630.0
2643,113276.0
2644,132550.0
2645,103940.0
2646,94050.0
2647,88980.0
2648,135900.0
2649,141190.0
2650,134894.0
2651,142600.0
2652,437537.0
2653,262042.2
2654,251645.5
2655,359410.4
2656,336031.1
2657,323380.0
2658,289073.2
2659,288727.1
2660,316610.1
2661,368295.0
2662,359226.1
2663,296651.7
2664,290336.1
2665,329798.8
2666,301836.1
2667,168268.5
2668,171058.0
2669,176028.0
2670,272861.6
2671,173074.5
2672,173484.5
2673,172232.3
2674,163989.0
2675,165632.9
2676,185700.0
2677,202155.0
2678,263805.0
2679,279440.4
2680,308190.0
2681,404735.8
2682,328675.1
2683,521000.9
2684,311628.6
2685,316850.0
2686,259490.3
2687,269053.4
2688,237210.0
2689,222045.6
2690,465359.8
2691,199280.0
2692,134118.4
2693,189908.0
2694,143885.0
2695,185713.4
2696,185853.4
2697,208282.8
2698,203100.0
2699,180790.0
2700,174404.0
2701,161453.5
2702,123200.0
2703,141790.0
2704,154940.0
2705,123778.3
2706,122625.0
2707,133010.0
2708,138650.0
2709,107938.3
2710,119125.0
2711,223465.0
2712,319771.3
2713,174250.1
2714,151648.12666666665
2715,173640.0
2716,169530.0
2717,183880.0
2718,253806.1
2719,163145.0
2720,157655.0
2721,139650.0
2722,141190.0
2723,143050.0
2724,123115.0
2725,131880.0
2726,151340.0
2727,155236.4
2728,160830.0
2729,159250.0
2730,147850.0
2731,114225.0
2732,126485.0
2733,158700.0
2734,151960.0
2735,134150.0
2736,149320.0
2737,122965.0
2738,139450.0
2739,157945.0
2740,143500.0
2741,148950.0
2742,157700.0
2743,133500.0
2744,154600.0
2745,137770.0
2746,140730.0
2747,160590.0
2748,131040.0
2749,130370.0
2750,136590.0
2751,118950.0
2752,188012.5
2753,158264.0
2754,156624.0
2755,131545.0
2756,86970.0
2757,77281.1
2758,63720.0
2759,146480.0
2760,132080.0
2761,145282.5
2762,149845.0
2763,212750.0
2764,147950.0
2765,278915.0
2766,131990.0
2767,92020.0
2768,134996.4
2769,133425.0
2770,137540.0
2771,119608.3
2772,108545.0
2773,137390.0
2774,134325.0
2775,129160.4
2776,149625.0
2777,144557.5
2778,115530.0
2779,107640.0
2780,120010.0
2781,107990.0
2782,79921.1
2783,104200.0
2784,127545.0
2785,144950.0
2786,51192.2
2787,127500.0
2788,75640.0
2789,206169.9
2790,102730.0
2791,128470.0
2792,88500.0
2793,178485.0
2794,98817.6
2795,124310.0
2796,100225.0
2797,213760.0
2798,114920.0
2799,134697.9
2800,91990.0
2801,117325.0
2802,130990.0
2803,175610.0
2804,152551.7
2805,113060.0
2806,93100.0
2807,153520.0
2808,153295.0
2809,140825.0
2810,138750.0
2811,150590.0
2812,138400.0
2813,148030.0
2814,146930.0
2815,111075.0
2816,199690.0
2817,145800.0
2818,134660.0
2819,147350.0
2820,121970.0
2821,110940.0
2822,200400.0
2823,259100.0
2824,153640.0
2825,161280.0
2826,138402.5
2827,135805.0
2828,221800.0
2829,199487.8
2830,240967.4
2831,191740.0
2832,226486.1
2833,255367.2
2834,242445.6
2835,217109.0
2836,191210.0
2837,158590.0
2838,151100.0
2839,181900.0
2840,189510.0
2841,205280.0
2842,226190.0
2843,136122.5
2844,170470.0
2845,126240.0
2846,205655.0
2847,200400.0
2848,237050.0
2849,229240.3
2850,283192.6
2851,235775.0
2852,223800.0
2853,258130.3
2854,140000.0
2855,189688.0
2856,215012.5
2857,191500.0
2858,184995.2
2859,124022.5
2860,129250.0
2861,125983.3
2862,201930.0
2863,119700.0
2864,260347.5
2865,146000.0
2866,135250.0
2867,75281.1
2868,129000.0
2869,119151.2
2870,158329.6
2871,103617.6
2872,57283.3
2873,96217.6
2874,130550.0
2875,113950.0
2876,164339.0
2877,135950.4
2878,162500.0
2879,132740.0
2880,113390.0
2881,124740.0
2882,156250.0
2883,151700.0
2884,131500.0
2885,174100.0
2886,164200.0
2887,117790.0
2888,122480.0
2889,60890.0
2890,65400.0
2891,142770.0
2892,77850.0
2893,131040.0
2894,45740.0
2895,295036.1
2896,267750.0
2897,212815.0
2898,153210.0
2899,234000.0
2900,161885.0
2901,194800.0
2902,182795.0
2903,348291.8
2904,339054.6
2905,113385.0
2906,198597.8
2907,117450.0
2908,126850.0
2909,143010.0
2910,79735.0
2911,79200.0
2912,160150.0
2913,81700.0
2914,81850.0
2915,89990.0
2916,81200.0
2917,164840.0
2918,108200.0
2919,258187.8
